user_detail_id,first_name,last_name,gender,age,username,password,email,phone_number,address
757,Yuni,Purwanti,M,23,yuni499,w!4Ugqcj@),yuni.purwanti@yahoo.com,(0215) 266-4871,"Jalan Kutisari Selatan No. 12
Jambi, JT 66337"
758,Joko,Saefullah,M,28,saefullah608,2r1eLgbR$x,joko.saefullah@hotmail.com,+62 (52) 399 3572,"Jl. Tebet Barat Dalam No. 8
Sorong, Jawa Barat 90125"
759,Sabar,Saptono,M,19,sabar114,@+@SwFYv91,sabar.saptono@hotmail.com,-2541,"Gang Pelajar Pejuang No. 1
Palu, SG 74315"
760,Edi,Mandala,F,86,mandala831,m5J8zDBn%0,edi.mandala@hotmail.com,+62 (051) 605 6454,"Gang Kendalsari No. 039
Sorong, Sulawesi Utara 25429"
761,Gawati,Latupono,F,33,gawati820,2Q@RRb)^+W,gawati.latupono@gmail.com,+62 (180) 770-1888,"Gang Ciumbuleuit No. 60
Tangerang, Papua 69858"
762,Wisnu,Nurdiyanti,F,83,wisnu924,z0ZwNGi1#x,wisnu.nurdiyanti@hotmail.com,(029) 783 7404,"Gang Medokan Ayu No. 94
Pontianak, SU 90889"
763,Kajen,Kusumo,F,49,kajen570,ZR3ohevr(4,kajen.kusumo@gmail.com,(0522) 461 9042,"Gg. Veteran No. 8
Kediri, SG 94919"
764,Nadia,Mandasari,F,18,mandasari491,!%gN$7VsaF,nadia.mandasari@hotmail.com,-2749,"Jl. Monginsidi No. 4
Bekasi, SU 37366"
765,Tiara,Thamrin,F,16,thamrin874,0!7ENfk9S6,tiara.thamrin@hotmail.com,-5017,"Gg. Pelajar Pejuang No. 53
Langsa, Papua 76396"
766,Asman,Yuliarti,M,26,asman245,k7xGMUiY*2,asman.yuliarti@gmail.com,+62 (0984) 079 8969,"Jalan K.H. Wahid Hasyim No. 86
Cilegon, LA 46159"
767,Lanang,Maulana,F,82,lanang297,z$9+_lybZZ,lanang.maulana@gmail.com,-8562,"Jl. W.R. Supratman No. 150
Surabaya, BA 95089"
768,Harjasa,Najmudin,M,32,najmudin479,*Id6BWosDW,harjasa.najmudin@hotmail.com,-8950,"Jl. Ahmad Yani No. 60
Medan, Maluku 77613"
769,Kala,Wijayanti,F,80,wijayanti474,_nY^cZftX0,kala.wijayanti@yahoo.com,+62 (092) 410 2612,"Gang Lembong No. 53
Pekanbaru, Jawa Tengah 42474"
770,Ganda,Wasita,M,41,wasita745,!bCLqdkd+0,ganda.wasita@hotmail.com,(044) 983-3369,"Gang Rajiman No. 0
Lhokseumawe, DKI Jakarta 45337"
771,Zamira,Firgantoro,F,33,zamira940,^w#F!v%e3s,zamira.firgantoro@gmail.com,+62 (488) 896 5282,"Jl. Pasteur No. 6
Singkawang, Bengkulu 04737"
772,Tantri,Gunarto,F,58,gunarto90,DLA75ResO(,tantri.gunarto@yahoo.com,-9277,"Jalan Yos Sudarso No. 4
Batam, KT 91354"
773,Tina,Saragih,M,39,saragih230,(5^FJfz%(r,tina.saragih@yahoo.com,+62 (367) 481 1274,"Gang Sadang Serang No. 3
Subulussalam, JA 19548"
774,Marwata,Pangestu,M,57,marwata323,^I70eMjr0G,marwata.pangestu@yahoo.com,-2688,"Jalan Ciumbuleuit No. 5
Palangkaraya, SG 24014"
775,Cinta,Hutasoit,F,56,hutasoit586,4$%7UQrdVr,cinta.hutasoit@yahoo.com,-5007,"Gang Ahmad Yani No. 8
Tangerang, ST 45486"
776,Icha,Astuti,F,22,astuti964,2avooQm1^X,icha.astuti@yahoo.com,+62 (271) 441 3722,"Gang Lembong No. 153
Tual, Kalimantan Utara 68065"
777,Kairav,Rahayu,M,73,rahayu252,p#3mOyvpVa,kairav.rahayu@gmail.com,-3886,"Gg. Sadang Serang No. 801
Sukabumi, YO 33309"
778,Pangestu,Rajasa,F,26,rajasa965,#2D5Q+hdKN,pangestu.rajasa@hotmail.com,-6928,"Gang Kiaracondong No. 2
Bukittinggi, Lampung 34620"
779,Estiono,Habibi,F,52,habibi742,hhUN9%FY!9,estiono.habibi@yahoo.com,+62 (233) 686 1744,"Gang H.J Maemunah No. 0
Subulussalam, SB 21078"
780,Diana,Wulandari,F,20,wulandari100,&)*@30RoFL,diana.wulandari@gmail.com,-2244,"Gang Suryakencana No. 29
Tanjungpinang, Kalimantan Utara 63369"
781,Mariadi,Wulandari,F,44,mariadi710,*S6Dxl#zW%,mariadi.wulandari@yahoo.com,+62 (445) 898 2948,"Gg. Otto Iskandardinata No. 301
Singkawang, SR 82705"
782,Erik,Hakim,M,35,erik758,$5Km+m7&lb,erik.hakim@yahoo.com,+62 (37) 796 7045,"Gg. M.H Thamrin No. 07
Surakarta, Sulawesi Utara 57270"
783,Alambana,Wacana,F,26,wacana609,&KRfnl1S7V,alambana.wacana@hotmail.com,+62 (49) 929-5321,"Gang Rawamangun No. 8
Cirebon, LA 35125"
784,Vanya,Yuniar,M,38,yuniar578,#WV4nOWUq8,vanya.yuniar@yahoo.com,083 174 9613,"Jalan Monginsidi No. 623
Singkawang, Sumatera Barat 49456"
785,Harja,Rahimah,M,68,rahimah770,mAg_!7Rlje,harja.rahimah@gmail.com,+62 (055) 682-3363,"Jl. Jamika No. 92
Purwokerto, Kepulauan Bangka Belitung 26975"
786,Samiah,Handayani,F,42,samiah364,qzPof^KO#2,samiah.handayani@hotmail.com,-6669,"Jl. Bangka Raya No. 125
Pariaman, Kalimantan Barat 22123"
787,Gaiman,Usamah,F,49,usamah229,I#g3CEPxeQ,gaiman.usamah@gmail.com,-7272,"Gang Antapani Lama No. 07
Tidore Kepulauan, SU 36549"
788,Legawa,Sihombing,M,58,legawa868,)9qBv8SyU_,legawa.sihombing@yahoo.com,+62 (84) 608 3926,"Gang Dipenogoro No. 43
Binjai, Sulawesi Barat 40711"
789,Harsaya,Hartati,F,75,hartati555,$3jmJPZOj8,harsaya.hartati@hotmail.com,851479609,"Jalan HOS. Cokroaminoto No. 357
Bitung, KI 60937"
790,Harja,Prakasa,M,47,harja890,&NYL5qiVt1,harja.prakasa@gmail.com,873097910,"Jl. R.E Martadinata No. 444
Samarinda, Sulawesi Tengah 02547"
791,Cahyanto,Gunawan,M,45,gunawan874,*3VIhC(mdy,cahyanto.gunawan@hotmail.com,-3400,"Gg. Siliwangi No. 62
Denpasar, Papua Barat 18249"
792,Sari,Kuswandari,F,77,kuswandari398,XMz9SYDh#Y,sari.kuswandari@gmail.com,+62 (068) 427 3645,"Gang Cihampelas No. 27
Kendari, Sulawesi Tengah 33488"
793,Putu,Jailani,M,84,putu344,q$_DI#Eq(2,putu.jailani@yahoo.com,+62 (56) 727-8377,"Gg. Jakarta No. 8
Kota Administrasi Jakarta Timur, PA 58421"
794,Rosman,Zulaika,F,38,zulaika277,%%fBgi3nb2,rosman.zulaika@gmail.com,+62 (02) 650-3667,"Gg. BKR No. 23
Kota Administrasi Jakarta Utara, Jawa Barat 86918"
795,Dodo,Novitasari,F,77,dodo213,b3OzVbr5+U,dodo.novitasari@hotmail.com,-2877,"Gang Bangka Raya No. 1
Depok, SN 39203"
796,Raisa,Mulyani,F,47,raisa723,$t5hL)Pplv,raisa.mulyani@yahoo.com,+62 (001) 580 0977,"Gang Astana Anyar No. 5
Pekalongan, DI Yogyakarta 62341"
797,Marsudi,Pertiwi,M,80,pertiwi181,a8iWaGTX(v,marsudi.pertiwi@hotmail.com,899206937,"Jl. Rajawali Timur No. 83
Tanjungbalai, SS 76607"
798,Ajiono,Halimah,F,90,ajiono356,cHY4CVxt_8,ajiono.halimah@hotmail.com,084 301 1680,"Gang Jakarta No. 282
Kota Administrasi Jakarta Pusat, JA 34248"
799,Dono,Padmasari,M,52,dono15,9PZF&mqC$),dono.padmasari@yahoo.com,+62 (28) 146 4347,"Gang Kutisari Selatan No. 6
Sibolga, LA 95341"
800,Dwi,Maryati,M,44,dwi179,)kOJL0lYJ8,dwi.maryati@yahoo.com,(010) 534 0440,"Gang Rajawali Timur No. 89
Dumai, KS 66133"
801,Genta,Mulyani,M,66,mulyani958,zw^4BiZq_Q,genta.mulyani@gmail.com,+62 (398) 704-5600,"Jl. Dipenogoro No. 65
Probolinggo, SS 55569"
802,Taswir,Palastri,F,29,taswir701,!H^VcZZr3p,taswir.palastri@gmail.com,-10489,"Jalan Joyoboyo No. 4
Kota Administrasi Jakarta Utara, KB 39263"
803,Clara,Irawan,F,56,clara968,)4IEdgpF2C,clara.irawan@hotmail.com,(035) 946-8589,"Jl. Kapten Muslihat No. 717
Kota Administrasi Jakarta Pusat, JK 47236"
804,Farhunnisa,Nasyiah,F,45,nasyiah439,&8Ga7D2@%i,farhunnisa.nasyiah@hotmail.com,(076) 649 1814,"Jl. Ir. H. Djuanda No. 1
Padangpanjang, Kepulauan Riau 81189"
805,Mulyanto,Sitorus,F,27,sitorus927,N#3B0pCmY^,mulyanto.sitorus@yahoo.com,+62 (0918) 859-3776,"Gang Sentot Alibasa No. 597
Padang Sidempuan, Bengkulu 44741"
806,Mutia,Dabukke,M,38,dabukke27,YX7XDynS_F,mutia.dabukke@gmail.com,083 507 6878,"Jalan Gardujati No. 38
Tarakan, DI Yogyakarta 84183"
807,Nabila,Wahyuni,F,41,wahyuni402,K$8FRD+f)7,nabila.wahyuni@yahoo.com,-7553,"Jl. Ahmad Dahlan No. 89
Sukabumi, AC 26630"
808,Saadat,Lestari,M,74,saadat771,!o&1PzNcA5,saadat.lestari@hotmail.com,-8830,"Gg. Setiabudhi No. 8
Lubuklinggau, Sulawesi Selatan 12070"
809,Ikhsan,Gunarto,M,84,ikhsan666,IQNx)IOu&1,ikhsan.gunarto@hotmail.com,(088) 301 8673,"Gg. Sukabumi No. 688
Tasikmalaya, Gorontalo 89158"
810,Salimah,Wahyudin,F,87,salimah604,_hD13tIu)),salimah.wahyudin@yahoo.com,847673422,"Gg. Jend. A. Yani No. 8
Meulaboh, Sumatera Utara 27480"
811,Makuta,Waluyo,F,30,waluyo913,X8G0V5ya)*,makuta.waluyo@hotmail.com,(016) 821-1353,"Gang Tebet Barat Dalam No. 1
Malang, ST 81684"
812,Balijan,Setiawan,F,38,balijan500,Y%98IXwb_s,balijan.setiawan@yahoo.com,083 632 4261,"Gang Gardujati No. 72
Meulaboh, Jambi 98118"
813,Intan,Tarihoran,M,18,intan164,c91+pDIg^9,intan.tarihoran@yahoo.com,+62 (0932) 049 4656,"Jl. H.J Maemunah No. 6
Sawahlunto, Sumatera Utara 16892"
814,Galih,Kusumo,M,74,kusumo629,2l@VMJ&3%6,galih.kusumo@gmail.com,+62 (61) 772-0313,"Gang Sadang Serang No. 5
Palembang, Sulawesi Tengah 18183"
815,Daniswara,Marpaung,M,64,daniswara780,+0G9LurT@1,daniswara.marpaung@hotmail.com,(008) 372-5030,"Jalan Merdeka No. 67
Palu, Kalimantan Utara 44725"
816,Saadat,Prasetya,M,62,prasetya320,f+v$9tHvrd,saadat.prasetya@hotmail.com,(054) 011-6559,"Gang KH Amin Jasuta No. 9
Tual, JK 33333"
817,Kacung,Wibisono,F,24,kacung406,7wS(SRuR!*,kacung.wibisono@hotmail.com,811363214,"Jalan Tubagus Ismail No. 38
Tual, PB 06021"
818,Halima,Nainggolan,F,63,nainggolan484,@5S^vK7z+I,halima.nainggolan@yahoo.com,831151420,"Gg. Pasir Koja No. 8
Sungai Penuh, JK 51945"
819,Nasab,Puspita,F,26,puspita419,*@&1Ky7XXz,nasab.puspita@hotmail.com,(0663) 655 2779,"Gang Cempaka No. 642
Sukabumi, SS 30728"
820,Siti,Mandala,F,88,mandala300,3snFKmDm)K,siti.mandala@gmail.com,+62 (053) 111-9695,"Gang HOS. Cokroaminoto No. 546
Sabang, SN 08204"
821,Hartana,Purnawati,M,84,purnawati124,)g7C%lk+O7,hartana.purnawati@gmail.com,-9927,"Gg. Dr. Djunjunan No. 64
Bontang, SG 51613"
822,Radit,Hidayat,M,32,radit974,n8oeMeAH@C,radit.hidayat@gmail.com,(0195) 148 8152,"Jalan Pasteur No. 884
Purwokerto, Maluku Utara 81538"
823,Nasab,Rajata,F,32,nasab574,(^oMKWgR8p,nasab.rajata@gmail.com,+62 (0415) 085-9017,"Jalan Stasiun Wonokromo No. 0
Pekanbaru, DI Yogyakarta 59190"
824,Chelsea,Uwais,M,80,chelsea748,+IgyJ@Gp57,chelsea.uwais@yahoo.com,+62 (203) 181-8959,"Gang M.H Thamrin No. 7
Bandung, JT 62427"
825,Mutia,Ardianto,F,58,mutia315,^0T5lX6k(T,mutia.ardianto@yahoo.com,+62 (232) 606 4623,"Jl. Sukabumi No. 05
Kota Administrasi Jakarta Utara, KS 46479"
826,Kasiran,Wacana,F,21,kasiran383,Aj5Bfvg#F^,kasiran.wacana@yahoo.com,(0411) 805-7599,"Jalan Rajawali Barat No. 89
Metro, Papua Barat 57027"
827,Ajeng,Prabowo,F,88,prabowo520,$7Pbg8ON)L,ajeng.prabowo@hotmail.com,+62 (813) 092 9064,"Jalan Raya Setiabudhi No. 844
Cirebon, Bengkulu 87746"
828,Zizi,Wasita,M,69,wasita971,ODJ+7_5pg&,zizi.wasita@yahoo.com,-1265,"Gang H.J Maemunah No. 9
Tasikmalaya, Nusa Tenggara Barat 40266"
829,Mutia,Usamah,M,58,mutia290,O2HP8Nkf$f,mutia.usamah@hotmail.com,+62 (85) 294-7852,"Gg. Peta No. 103
Pariaman, BB 09944"
830,Galak,Simanjuntak,F,90,galak732,@RPjGqan9w,galak.simanjuntak@gmail.com,+62 (45) 852 6407,"Jalan Dipatiukur No. 66
Pontianak, JT 43051"
831,Harimurti,Zulaika,F,69,harimurti820,P3bVAu7p_&,harimurti.zulaika@yahoo.com,+62 (0230) 305 2414,"Jl. Gedebage Selatan No. 6
Tidore Kepulauan, Nusa Tenggara Barat 77574"
832,Jasmin,Melani,F,44,melani512,#RzRzTrl%3,jasmin.melani@yahoo.com,-5203,"Gg. Waringin No. 744
Sawahlunto, BT 89407"
833,Satya,Nurdiyanti,F,66,nurdiyanti375,@8NgEKC26a,satya.nurdiyanti@gmail.com,+62 (33) 188 0968,"Jalan Kapten Muslihat No. 422
Kendari, Papua Barat 56103"
834,Cahyono,Mandala,M,86,cahyono900,z^830cFvcd,cahyono.mandala@gmail.com,-1092,"Jl. Tebet Barat Dalam No. 0
Makassar, Nusa Tenggara Barat 94063"
835,Satya,Narpati,M,69,satya323,#NAME?,satya.narpati@yahoo.com,+62 (840) 579 3474,"Gg. Medokan Ayu No. 744
Tanjungpinang, Banten 29521"
836,Wakiman,Dongoran,F,18,dongoran703,&$56JLpud),wakiman.dongoran@gmail.com,-5061,"Gang Setiabudhi No. 975
Banjarbaru, Jawa Tengah 72230"
837,Yulia,Putra,F,63,yulia483,T_93ZWJmoW,yulia.putra@yahoo.com,(0425) 784 9129,"Gg. HOS. Cokroaminoto No. 76
Mataram, KI 79146"
838,Kenzie,Prakasa,M,86,prakasa883,ns^CXSBB(6,kenzie.prakasa@hotmail.com,(0471) 597 1442,"Jl. Surapati No. 500
Tasikmalaya, Jawa Timur 53222"
839,Kusuma,Mulyani,F,90,kusuma891,(Z0Wl&bgM6,kusuma.mulyani@hotmail.com,-8321,"Jalan Merdeka No. 2
Pekanbaru, JB 76572"
840,Cawisadi,Uwais,M,37,cawisadi702,&hEK60PgD0,cawisadi.uwais@hotmail.com,-9672,"Jl. Cikutra Timur No. 3
Bontang, Jawa Tengah 49890"
841,Unggul,Waskita,M,34,unggul789,M*)cW0Ik9D,unggul.waskita@gmail.com,+62 (734) 995-7866,"Gg. Joyoboyo No. 8
Tangerang, SS 46068"
842,Jasmin,Natsir,F,90,natsir489,4j4Zh2KzR@,jasmin.natsir@gmail.com,+62 (816) 038-6873,"Gang Sentot Alibasa No. 72
Jayapura, Banten 49332"
843,Daliman,Megantara,F,45,megantara908,ce$52)HfX_,daliman.megantara@gmail.com,+62 (239) 012-4073,"Jl. Raya Ujungberung No. 26
Prabumulih, Sulawesi Tengah 05719"
844,Bala,Lazuardi,M,68,bala703,!#e45OIf!^,bala.lazuardi@yahoo.com,+62 (317) 081 4645,"Gg. Kutai No. 834
Salatiga, DKI Jakarta 72754"
845,Cawisadi,Pangestu,M,63,pangestu805,AJ@43NjPiQ,cawisadi.pangestu@hotmail.com,817294777,"Jalan Cikutra Timur No. 1
Cilegon, Banten 31243"
846,Viktor,Astuti,M,74,viktor494,J28nYgw6)6,viktor.astuti@gmail.com,(080) 288-1839,"Jalan Erlangga No. 116
Surakarta, Lampung 96144"
847,Lega,Permata,F,79,permata808,@@E9RxEvQk,lega.permata@gmail.com,+62 (085) 024 1223,"Gang Jend. A. Yani No. 814
Mataram, Sulawesi Tenggara 11215"
848,Cayadi,Gunawan,F,63,gunawan605,#N$IiUl_2h,cayadi.gunawan@yahoo.com,+62 (096) 759 5392,"Gg. Ir. H. Djuanda No. 14
Surakarta, KB 35761"
849,Genta,Mardhiyah,F,44,mardhiyah16,cZ0UGpveo#,genta.mardhiyah@yahoo.com,-6979,"Jl. Abdul Muis No. 28
Denpasar, Jambi 26332"
850,Wira,Zulaika,F,81,wira549,X%0Dl6kp&s,wira.zulaika@yahoo.com,+62 (0768) 506 2849,"Jl. Ronggowarsito No. 304
Medan, Sumatera Selatan 65847"
851,Wira,Prasasta,F,78,prasasta777,w5QFslx%*%,wira.prasasta@yahoo.com,897090646,"Jalan Setiabudhi No. 0
Parepare, Jambi 20106"
852,Hasim,Hassanah,M,89,hasim605,p__5GF3hfY,hasim.hassanah@hotmail.com,-9489,"Jl. Dr. Djunjunan No. 8
Makassar, Kepulauan Riau 70883"
853,Gandewa,Putra,M,58,putra928,R*2UPQwfq$,gandewa.putra@yahoo.com,(0009) 579 8307,"Jl. Wonoayu No. 78
Batam, Sumatera Selatan 70283"
854,Widya,Pranowo,F,20,widya73,5)6w)3Akex,widya.pranowo@yahoo.com,-7399,"Jl. K.H. Wahid Hasyim No. 160
Lhokseumawe, Jambi 81271"
855,Genta,Nurdiyanti,M,33,genta885,j!3JdwBjbE,genta.nurdiyanti@yahoo.com,+62 (020) 819-0073,"Gang Medokan Ayu No. 85
Kota Administrasi Jakarta Timur, LA 94995"
856,Agus,Mahendra,F,46,mahendra638,51&&5mDnK7,agus.mahendra@yahoo.com,(080) 468 0526,"Gang Kutisari Selatan No. 93
Serang, NT 43541"
857,Puput,Suwarno,M,40,puput754,ZJ*Y5PBaz+,puput.suwarno@yahoo.com,-1793,"Jalan Peta No. 40
Pekanbaru, Nusa Tenggara Barat 75932"
858,Tirta,Tampubolon,F,40,tirta34,Y@6ZrqnV+@,tirta.tampubolon@hotmail.com,(035) 852-0035,"Gang Gegerkalong Hilir No. 2
Pagaralam, Jawa Tengah 86553"
859,Eva,Narpati,F,78,narpati378,c_96CRo+)a,eva.narpati@gmail.com,(069) 390 6713,"Jalan Ciwastra No. 0
Samarinda, Nusa Tenggara Barat 34343"
860,Estiawan,Andriani,M,23,andriani299,anB9VQuk^2,estiawan.andriani@hotmail.com,+62 (525) 472-8868,"Jalan Waringin No. 9
Lhokseumawe, SU 29676"
861,Radika,Pratama,M,62,pratama532,cSEfYgCe^0,radika.pratama@gmail.com,(0098) 347-7590,"Gang H.J Maemunah No. 84
Tasikmalaya, Sumatera Utara 66589"
862,Raihan,Anggraini,F,48,raihan854,i_)r3IUnB_,raihan.anggraini@yahoo.com,+62 (0944) 342-3793,"Gang Ahmad Dahlan No. 28
Prabumulih, Kalimantan Timur 44770"
863,Eko,Fujiati,F,21,eko867,s9ZAlY5@_z,eko.fujiati@yahoo.com,(043) 826 2759,"Jl. Laswi No. 5
Tidore Kepulauan, Jawa Tengah 33317"
864,Lasmanto,Hastuti,M,59,lasmanto765,_5H(tYZzD%,lasmanto.hastuti@hotmail.com,-9057,"Gg. Merdeka No. 58
Tanjungpinang, JT 13794"
865,Kemba,Mustofa,M,84,mustofa477,0eQYvqZm+y,kemba.mustofa@gmail.com,+62 (082) 346-6507,"Gg. Jakarta No. 08
Gorontalo, Kepulauan Riau 10295"
866,Mutia,Lazuardi,F,79,lazuardi134,b412O*!H&t,mutia.lazuardi@yahoo.com,809789778,"Jalan Pasir Koja No. 253
Bogor, Sulawesi Tengah 95276"
867,Viktor,Mulyani,F,31,mulyani204,vbG)4XnbxA,viktor.mulyani@gmail.com,-1715,"Gang Indragiri No. 7
Banjar, Kepulauan Bangka Belitung 03293"
868,Cawisono,Nuraini,M,31,nuraini142,6!0!VJhtFE,cawisono.nuraini@hotmail.com,+62 (082) 291-9542,"Jalan Cempaka No. 4
Lubuklinggau, Gorontalo 28006"
869,Lulut,Nashiruddin,F,29,nashiruddin211,ZFK9JhBi!S,lulut.nashiruddin@yahoo.com,+62 (011) 323-8063,"Gang Rajawali Barat No. 03
Pasuruan, ST 31771"
870,Maimunah,Prasasta,M,17,maimunah52,*2rRXrLlu8,maimunah.prasasta@hotmail.com,+62 (600) 321 5149,"Gang Veteran No. 413
Malang, Kepulauan Riau 73419"
871,Martaka,Iswahyudi,F,67,martaka641,P@*7nWv*ed,martaka.iswahyudi@yahoo.com,+62 (808) 959-1006,"Jalan Kapten Muslihat No. 59
Banda Aceh, JI 60795"
872,Wahyu,Sihombing,F,20,wahyu977,Q%GK1jTvSG,wahyu.sihombing@gmail.com,(0119) 571 9410,"Gang Raya Setiabudhi No. 0
Bima, KT 86151"
873,Martana,Pangestu,M,68,martana935,Mm*W8YiZao,martana.pangestu@hotmail.com,(007) 690-3022,"Gg. Pasir Koja No. 8
Serang, SB 33247"
874,Nugraha,Handayani,M,44,nugraha362,l!g0aTsq_X,nugraha.handayani@gmail.com,+62 (254) 900-1113,"Jalan Pelajar Pejuang No. 663
Tanjungpinang, Papua Barat 15441"
875,Jumadi,Gunarto,F,67,gunarto437,$%8v8Dj@i1,jumadi.gunarto@yahoo.com,(0338) 422-1313,"Jl. Rajiman No. 92
Batam, Sumatera Selatan 92811"
876,Gantar,Nasyiah,M,84,gantar594,F@0RQFtek%,gantar.nasyiah@gmail.com,-6251,"Jl. Rajawali Barat No. 279
Tegal, RI 58954"
877,Jaka,Budiyanto,M,16,budiyanto179,0p_8H67a@3,jaka.budiyanto@gmail.com,-1924,"Gang Cihampelas No. 604
Madiun, JT 98582"
878,Perkasa,Zulaika,M,26,zulaika220,eV_t8DthH),perkasa.zulaika@yahoo.com,+62 (86) 563-6479,"Gang Tebet Barat Dalam No. 1
Tanjungpinang, BB 48330"
879,Opan,Putra,M,84,putra615,7CexaZlm#c,opan.putra@yahoo.com,(0675) 585-3428,"Jl. Setiabudhi No. 6
Palangkaraya, Sumatera Barat 55794"
880,Kardi,Adriansyah,M,69,adriansyah484,K7Iqhaxg%K,kardi.adriansyah@yahoo.com,(090) 212 6934,"Gg. Ronggowarsito No. 86
Bontang, JK 12273"
881,Harjaya,Wibisono,M,25,wibisono41,*^$8Kcjroj,harjaya.wibisono@gmail.com,-7148,"Gg. Joyoboyo No. 6
Samarinda, SU 69032"
882,Gading,Nashiruddin,F,72,gading452,_jVps(U6z7,gading.nashiruddin@yahoo.com,+62 (014) 205 7416,"Jl. Ronggowarsito No. 1
Kota Administrasi Jakarta Barat, Bali 29008"
883,Ajimat,Hidayanto,F,73,hidayanto357,C40JC9s*%R,ajimat.hidayanto@hotmail.com,+62 (0908) 036-4414,"Jl. Siliwangi No. 017
Surakarta, Kalimantan Selatan 09945"
884,Mursinin,Widodo,X,41,widodo170,k6$7ZcFleX,mursinin.widodo@yahoo.com,-10717,"Jl. Suryakencana No. 501
Sungai Penuh, Lampung 18090"
885,Tirta,Suartini,F,44,suartini426,U%3NhNHF1(,tirta.suartini@yahoo.com,+62 (226) 368-5889,"Gang Joyoboyo No. 8
Dumai, Bali 08221"
886,Tina,Mansur,M,30,tina424,N7MTbGud!i,tina.mansur@hotmail.com,815775475,"Gg. Veteran No. 85
Cirebon, KU 09069"
887,Anita,Prasetyo,F,71,anita112,+y+lAhco%9,anita.prasetyo@gmail.com,(0110) 330 0964,"Gang Cihampelas No. 1
Semarang, Kalimantan Barat 29332"
888,Bakti,Kuswoyo,M,23,kuswoyo126,ry59^BLiT_,bakti.kuswoyo@yahoo.com,+62 (25) 295-4190,"Jl. Kendalsari No. 7
Jayapura, MA 05989"
889,Cinthia,Marpaung,M,85,marpaung623,*qOfLlrf9T,cinthia.marpaung@gmail.com,-7679,"Gg. Astana Anyar No. 75
Batam, PA 47149"
890,Laras,Latupono,M,36,latupono943,N^l1AtUt5K,laras.latupono@yahoo.com,(082) 580-9652,"Jalan KH Amin Jasuta No. 702
Sukabumi, JA 04493"
891,Cahyono,Gunarto,F,30,gunarto197,1AA#QKq!#^,cahyono.gunarto@yahoo.com,088 729 3820,"Gg. Ahmad Dahlan No. 57
Tegal, Sulawesi Barat 06621"
892,Rizki,Pudjiastuti,F,21,rizki289,9c_L!fPt&0,rizki.pudjiastuti@yahoo.com,-4585,"Jalan Moch. Ramdan No. 5
Binjai, JA 96679"
893,Eka,Hardiansyah,F,86,hardiansyah486,$2JXdEna^z,eka.hardiansyah@gmail.com,+62 (16) 178-4979,"Gang Ahmad Dahlan No. 8
Pekalongan, Nusa Tenggara Barat 21639"
894,Tari,Melani,M,57,melani65,%wQ1YIon&@,tari.melani@yahoo.com,-4157,"Gang Ciumbuleuit No. 6
Parepare, Jambi 60512"
895,Rahmat,Novitasari,M,55,rahmat910,(GXPwaTb4h,rahmat.novitasari@hotmail.com,(043) 605-5833,"Jl. Laswi No. 003
Kotamobagu, KR 95476"
896,Umay,Prasasta,F,40,umay467,_yLnadmbB4,umay.prasasta@hotmail.com,-2476,"Gg. Stasiun Wonokromo No. 88
Lhokseumawe, BA 00084"
897,Harjaya,Purnawati,M,76,purnawati186,kv1jQ*4&r),harjaya.purnawati@hotmail.com,-8384,"Gang Tubagus Ismail No. 2
Sibolga, Papua 69074"
898,Restu,Oktaviani,M,47,restu266,d(4IRXkNZR,restu.oktaviani@yahoo.com,+62 (0729) 495-8832,"Gang Kebonjati No. 5
Sibolga, Sumatera Barat 67696"
899,Daliono,Mulyani,F,70,daliono66,1o7N7Vnu@v,daliono.mulyani@yahoo.com,(074) 036-3707,"Gg. Ronggowarsito No. 04
Meulaboh, MA 74692"
900,Ganda,Novitasari,M,35,ganda462,*KC0Nift9b,ganda.novitasari@hotmail.com,-5740,"Jalan Tubagus Ismail No. 82
Surabaya, KU 76430"
901,Cinthia,Hardiansyah,F,46,hardiansyah549,^0PFO^AfZ4,cinthia.hardiansyah@hotmail.com,+62 (138) 707 5965,"Jalan Jend. Sudirman No. 704
Surakarta, Sulawesi Utara 75291"
902,Simon,Rahmawati,F,16,simon52,d(9iyBq!4c,simon.rahmawati@gmail.com,082 621 1641,"Jalan Laswi No. 79
Bengkulu, PB 58269"
903,Rendy,Hutagalung,F,70,rendy785,z(L8lHTkd8,rendy.hutagalung@hotmail.com,+62 (817) 851 3531,"Gang Pasteur No. 037
Salatiga, Bali 24126"
904,Lulut,Hutasoit,M,81,hutasoit786,z+4W$2%z70,lulut.hutasoit@gmail.com,+62 (677) 346-4465,"Jalan Moch. Ramdan No. 00
Batu, Sulawesi Selatan 57333"
905,Kawaca,Hartati,M,66,hartati171,&&72BXb#SA,kawaca.hartati@hotmail.com,(0435) 788-5558,"Gg. Soekarno Hatta No. 275
Tangerang Selatan, Jawa Tengah 03691"
906,Jaswadi,Hutapea,F,62,jaswadi759,sbCb9FE$0+,jaswadi.hutapea@hotmail.com,+62 (0563) 447-9933,"Gg. Pasirkoja No. 0
Padang, SB 40884"
907,Shakila,Kuswandari,F,80,shakila755,vt_S8IqxMn,shakila.kuswandari@gmail.com,+62 (078) 861 1401,"Jl. Cikutra Barat No. 502
Pasuruan, SN 46106"
